"","Date","SM05","SM25","SM60","SM75"
"228",2010-08-16,0.12905648199276,0.132480046180437,0.212286622959637,0.218679427292904
"229",2010-08-17,0.214584107304715,0.148826428936642,0.211890704560523,0.219201617691844
"230",2010-08-18,0.275616184762264,0.185146335811315,0.212389405022991,0.219534467004431
"231",2010-08-19,0.276750110766233,0.193867797476263,0.21265395983192,0.217614606617631
"232",2010-08-20,0.272880581786281,0.19503172890914,0.211861410558931,0.214291893938759
"233",2010-08-21,0.257377712712444,0.19316304068568,0.211291095705641,0.210579360142228
"234",2010-08-22,0.225844233328237,0.186956969695257,0.211064917383015,0.208027516595762
"235",2010-08-23,0.186237260558318,0.177477278117967,0.210017904733097,0.204992045473538
"236",2010-08-24,0.168325750838922,0.168414413043341,0.210075915638822,0.205916684059934
"237",2010-08-25,0.189776393483156,0.164822997632224,0.210366246356255,0.207514750093721
"238",2010-08-26,0.198730939840963,0.161921024129158,0.20954724888736,0.206365596803866
"239",2010-08-27,0.198287838812461,0.159538353684088,0.208796729627354,0.204865608646871
"240",2010-08-28,0.188252848173234,0.158258503541699,0.207956119782387,0.202684231307817
"241",2010-08-29,0.170721196042221,0.156333736773509,0.206955447147626,0.200672479361195
"242",2010-08-30,0.153403307958136,0.154000869141149,0.206180264968276,0.198501974717824
"243",2010-08-31,0.143113667501558,0.149863438442518,0.20515437017316,0.196165022227973
"244",2010-09-01,0.137815088489114,0.14635209350381,0.20436610548224,0.194349607972819
"245",2010-09-02,0.134428063955669,0.142821622185749,0.202988379681578,0.191962924593877
"246",2010-09-03,0.130823981820569,0.138982222418889,0.201194068805307,0.189023126580915
"247",2010-09-04,0.127878481643166,0.136050754453252,0.199500871817932,0.186590948516904
"248",2010-09-05,0.126427738936682,0.133981088308669,0.197010690573719,0.182966246601864
"249",2010-09-06,0.125630733712317,0.132997869254725,0.194519579662884,0.179139302689344
"250",2010-09-07,0.124790168740233,0.132219274067221,0.193472588628267,0.176873144324374
"251",2010-09-08,0.147306054776732,0.131718165826095,0.19367615558243,0.177552986789592
"252",2010-09-09,0.341506593658634,0.160255399406138,0.194427103374102,0.178388364715308
"253",2010-09-10,0.346697381880041,0.227949367019171,0.194612111694756,0.178388364715308
"254",2010-09-11,0.344811380441849,0.249440802983802,0.195188382460677,0.178578908475599
"255",2010-09-12,0.344361040520479,0.302100957713095,0.196053495369484,0.179394750681893
"256",2010-09-13,0.34668526691124,0.337808462284153,0.19600011847209,0.179030874241527
"257",2010-09-14,0.346240053685808,0.337916179496051,0.196200376023284,0.179126542162352
"258",2010-09-15,0.343760712757372,0.336575981347468,0.196836220483427,0.179273356483938
"259",2010-09-16,0.338014420387672,0.331276286362084,0.197104716067331,0.179247812816641
"260",2010-09-17,0.330587168072635,0.325922904301098,0.197629598818791,0.179682670535197
"261",2010-09-18,0.320506943590809,0.318394809005083,0.19744097906495,0.179273356483938
"262",2010-09-19,0.308806750136577,0.311891040057729,0.197919701891904,0.179228658034535
"263",2010-09-20,0.294811991638202,0.305552931862933,0.198338922408257,0.17934362489398
"264",2010-09-21,0.277699197015469,0.299055971095896,0.198515052412545,0.179164827134898
"265",2010-09-22,0.259564972080961,0.29320625632681,0.198637102101327,0.179011748286814
"266",2010-09-23,0.241587357377064,0.287338023513039,0.198990212059358,0.179069133780057
"267",2010-09-24,0.226616161080901,0.282717840187325,0.199031005431832,0.17897350400591
"268",2010-09-25,0.209433407432801,0.277544255978809,0.199446324513185,0.179056379470269
"269",2010-09-26,0.194810335187059,0.271162972618204,0.199391795583441,0.178890676286787
"270",2010-09-27,0.182766820761626,0.264243199463875,0.199180669511863,0.178706078763248
"271",2010-09-28,0.173653140551498,0.257095007456858,0.197892693222886,0.177799292022688
"272",2010-09-29,0.164195099675952,0.249478142307535,0.197494847525763,0.177086815065538
"273",2010-09-30,0.156770868719841,0.241650703651439,0.197104716067331,0.176421736982504
"274",2010-10-01,0.149954020206683,0.231938362140521,0.197037549281129,0.176152840354446
"275",2010-10-02,0.145358150929404,0.221255179722006,0.196581573308874,0.175647721765878
