SITE,YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,RAIN,TR05,TR25,TR60,TR75
MARE,2002,4,26,MARE,50.29,47.32,48.72,0.18,1.5834,1.5046,1.5155,1.5261
MARE,2002,4,27,MARE,82.38,49.39,67.15,0.44,1.5207,1.5046,1.5195,1.5265
MARE,2002,4,28,MARE,69.96,49.44,59.79,0,1.5188,1.5014,1.5153,1.5261
MARE,2002,4,29,MARE,75.85,49.93,63.61,0,1.5241,1.4982,1.5141,1.5216
MARE,2002,4,30,MARE,82.45,59.86,69.08,0,1.5397,1.4992,1.5169,1.5223
MARE,2002,5,1,MARE,84.67,60.33,72.79,0,1.5781,1.4997,1.5157,1.5231
MARE,2002,5,2,MARE,59.79,45.57,52.57,0,1.6549,1.4922,1.5101,1.5197
MARE,2002,5,3,MARE,61.54,44.85,53.03,0,1.724,1.4939,1.5081,1.5161
MARE,2002,5,4,MARE,77.88,53.15,62.2,0,1.7852,1.4956,1.5081,1.5154
MARE,2002,5,5,MARE,81.68,56.53,69.34,0.49,1.8742,1.4943,1.5059,1.5152
MARE,2002,5,6,MARE,83.34,70.66,76.51,0,1.8552,1.4952,1.5105,1.5171
MARE,2002,5,7,MARE,83.39,67.41,75.99,0,1.7991,1.4899,1.5105,1.5131
MARE,2002,5,8,MARE,82.63,58.01,75.59,0.49,1.8106,1.4935,1.5072,1.5119
MARE,2002,5,9,MARE,67.28,50.88,58.93,0,1.5209,1.48,1.5035,1.5116
MARE,2002,5,10,MARE,64.36,53.51,59.01,0.03,1.5384,1.4824,1.5065,1.5097
MARE,2002,5,11,MARE,79.16,60.87,73.54,0,1.5564,1.4864,1.5047,1.5086
MARE,2002,5,12,MARE,76.71,50.65,60.59,0.04,1.5903,1.4841,1.5041,1.5101
MARE,2002,5,13,MARE,71.22,44.98,58.15,0,1.6308,1.4824,1.5017,1.5065
MARE,2002,5,14,MARE,74.7,49.35,62.21,0,1.7444,1.4841,1.5019,1.5073
MARE,2002,5,15,MARE,76.33,51.66,65.42,0.03,1.907,1.4873,1.5063,1.5089
MARE,2002,5,16,MARE,80.53,64.17,71.75,0.04,2.0392,1.4911,1.5081,1.5099
MARE,2002,5,17,MARE,68.49,52.57,60.63,2.53,1.5446,1.4668,1.4978,1.5042
MARE,2002,5,18,MARE,67.32,44.84,57.05,0,1.515,1.4704,1.4996,1.5069
MARE,2002,5,19,MARE,71.19,49.01,60.9,0,1.5357,1.4694,1.4968,1.5046
MARE,2002,5,20,MARE,71.96,53.24,61.47,0.05,1.5832,1.469,1.497,1.5044
MARE,2002,5,21,MARE,76.26,53.01,65.64,0,1.6773,1.476,1.496,1.5059
MARE,2002,5,22,MARE,73.81,60.93,68.49,0,1.8159,1.4724,1.4936,1.5063
MARE,2002,5,23,MARE,73.62,66.25,68.57,0.19,1.9328,1.469,1.4906,1.5048
MARE,2002,5,24,MARE,75.65,51.84,65.38,0.26,1.7677,1.4741,1.4936,1.5086
MARE,2002,5,25,MARE,65.89,47.84,56.1,0,1.5898,1.4685,1.4904,1.5035
MARE,2002,5,26,MARE,82.63,56.46,68.77,0,1.6127,1.4739,1.4964,1.5042
MARE,2002,5,27,MARE,78.85,63.75,69.58,0.2,1.6645,1.4751,1.4956,1.504
MARE,2002,5,28,MARE,68.11,59.9,63.75,0.51,1.5544,1.469,1.494,1.5059
MARE,2002,5,29,MARE,81.39,56.43,68.76,0.01,1.5124,1.4685,1.4966,1.5067
MARE,2002,5,30,MARE,86.05,58.35,73.19,0,1.5307,1.4689,1.495,1.5067
MARE,2002,5,31,MARE,87.33,62.47,75.21,0,1.6043,1.4658,1.4922,1.5039
MARE,2002,6,1,MARE,86.95,65.55,76.5,0,1.766,1.4632,1.4904,1.5035
MARE,2002,6,2,MARE,88.23,68.68,78.13,0,1.9866,1.465,1.4923,1.5038
MARE,2002,6,3,MARE,88.29,69.17,79.13,0,2.2212,1.4698,1.4948,1.5057
MARE,2002,6,4,MARE,87.24,64.85,73.58,1.46,2.1111,1.4888,1.4956,1.5069
MARE,2002,6,5,MARE,73.35,59.27,66.35,0.08,1.4975,1.4809,1.489,1.5033
MARE,2002,6,6,MARE,80.83,54.75,68.24,0,1.5052,1.4713,1.4846,1.4989
MARE,2002,6,7,MARE,84.97,58.3,73.7,0,1.5512,1.4713,1.4852,1.5012
MARE,2002,6,8,MARE,86.34,69.35,75.85,0.02,1.6476,1.4736,1.4872,1.5025
MARE,2002,6,9,MARE,87.15,70.84,78.17,0.02,1.76,1.47,1.4836,1.501
MARE,2002,6,10,MARE,87.06,73.51,79.39,0,1.9066,1.4679,1.4874,1.5029
MARE,2002,6,11,MARE,89.28,74.62,81.25,0,2.0883,1.4638,1.4868,1.501
MARE,2002,6,12,MARE,90.88,65.52,79.37,1.49,2.1606,1.4828,1.486,1.5001
MARE,2002,6,13,MARE,77.32,64.13,69.23,0.63,1.5,1.4815,1.4814,1.4986
MARE,2002,6,14,MARE,81.91,59.61,70.92,0,1.4966,1.4758,1.4814,1.4988
MARE,2002,6,15,MARE,82.63,58.5,70.19,1.31,1.5195,1.4702,1.4771,1.4959
MARE,2002,6,16,MARE,79.99,62.64,69.85,0,1.4922,1.4606,1.4788,1.4942
MARE,2002,6,17,MARE,83.88,59.79,73.31,0,1.4945,1.4581,1.4735,1.4956
MARE,2002,6,18,MARE,82.76,64.33,73.39,0,1.5216,1.4626,1.4773,1.494
MARE,2002,6,19,MARE,87.13,65.64,77.83,0,1.5952,1.4613,1.4787,1.4974
MARE,2002,6,20,MARE,89.02,68.83,78.95,0,1.7408,1.4579,1.479,1.4967
MARE,2002,6,21,MARE,88.34,70,78.91,0,1.9204,1.4574,1.4779,1.4976
MARE,2002,6,22,MARE,88.16,66.45,77.69,0,2.1145,1.4512,1.4763,1.4956
MARE,2002,6,23,MARE,88.5,61.92,76.02,0,2.3212,1.451,1.4757,1.4944
MARE,2002,6,24,MARE,88.34,64.81,77.1,0,2.5083,1.4632,1.479,1.494
MARE,2002,6,25,MARE,87.75,67.75,77.38,0,2.6687,1.5415,1.4767,1.494
MARE,2002,6,26,MARE,90.88,65.03,77.85,0,2.812,1.675,1.481,1.4984
MARE,2002,6,27,MARE,90.5,68,79.31,0,2.9387,1.8089,1.483,1.4995
MARE,2002,6,28,MARE,91.4,70.68,80.26,0,3.046,1.9028,1.4804,1.4956
MARE,2002,6,29,MARE,90.01,68.4,79.71,0,3.1415,1.9855,1.4814,1.4963
MARE,2002,6,30,MARE,85.91,67.86,75.58,0,3.2145,2.0628,1.4848,1.4974
MARE,2002,7,1,MARE,74.37,67.57,70.28,1.14,2.5836,2.1329,1.4854,1.5006
MARE,2002,7,2,MARE,79.57,69.28,73.12,0.03,1.5069,2.1432,1.4866,1.501
MARE,2002,7,3,MARE,84,68.13,73.69,0.37,1.5052,2.1472,1.4924,1.5029
MARE,2002,7,4,MARE,85.12,68.27,76.1,0,1.4941,2.15,1.4922,1.5022
MARE,2002,7,5,MARE,88.77,68.32,78.09,0,1.5175,2.1502,1.4936,1.5022
MARE,2002,7,6,MARE,91.26,68.74,80.16,0,1.5807,2.1557,1.4952,1.5027
MARE,2002,7,7,MARE,91.36,70.65,81.05,0,1.698,2.1649,1.5011,1.5071
MARE,2002,7,8,MARE,93.24,70.52,81.81,0,1.8458,2.1835,1.5039,1.5057
MARE,2002,7,9,MARE,93.94,72.99,83.23,0,2.0083,2.208,1.5037,1.5029
MARE,2002,7,10,MARE,94.26,72.88,83.15,0,2.1815,2.2411,1.5081,1.5061
MARE,2002,7,11,MARE,88,71.85,77.98,0,2.3475,2.2792,1.5087,1.5067
MARE,2002,7,12,MARE,83.5,67.33,74.24,0.05,2.4675,2.3176,1.5167,1.5103
MARE,2002,7,13,MARE,84.22,63.97,72.95,0,2.5855,2.3548,1.5209,1.5105
MARE,2002,7,14,MARE,88.5,66,76.5,0,2.7269,2.3995,1.5326,1.5108
MARE,2002,7,15,MARE,88.72,65.64,77.21,0,2.892,2.4561,1.5728,1.5095
MARE,2002,7,16,MARE,88.9,66.34,77.59,0,3.0353,2.5352,1.7253,1.5121
MARE,2002,7,17,MARE,88.57,68.07,77.55,0,3.1467,2.6269,1.8115,1.5167
MARE,2002,7,18,MARE,93.81,69.33,81.22,0,3.2213,2.7248,1.8622,1.5189
MARE,2002,7,19,MARE,95.41,70.07,82.99,0,3.3011,2.8415,1.9293,1.534
MARE,2002,7,20,MARE,94.73,71.35,83.96,0,3.3706,2.978,2.0022,1.5898
MARE,2002,7,21,MARE,95,73.63,84.13,0,3.4355,3.1211,2.0766,1.6802
MARE,2002,7,22,MARE,99.43,70.86,81.84,0,3.4743,3.2429,2.1405,1.7639
MARE,2002,7,23,MARE,92.77,68.25,79.97,0,3.511,3.334,2.1963,1.8446
MARE,2002,7,24,MARE,97.29,70.45,81.34,0,3.5351,3.3935,2.2524,1.9364
MARE,2002,7,25,MARE,98.11,65.43,82.82,0,3.5528,3.4327,2.2962,2.0149
MARE,2002,7,26,MARE,100.38,70.92,86.82,0,3.5848,3.4833,2.3599,2.1101
MARE,2002,7,27,MARE,96.84,75.76,85.67,0,3.6084,3.5195,2.4236,2.1883
MARE,2002,7,28,MARE,91.72,68.81,82.42,0.07,3.6289,3.5415,2.4915,2.2462
MARE,2002,7,29,MARE,86.59,67.37,74.34,0.14,3.2603,3.5367,2.5442,2.2729
MARE,2002,7,30,MARE,92.53,64.53,79.49,0,3.3772,3.5319,2.5862,2.286
MARE,2002,7,31,MARE,94.3,70.09,82.38,0,3.4397,3.5279,2.6477,2.3211
MARE,2002,8,1,MARE,98.13,74.12,84.69,0,3.5099,3.5419,2.7232,2.3767
MARE,2002,8,2,MARE,99.54,73.54,86.39,0,3.5668,3.5558,2.8142,2.4516
MARE,2002,8,3,MARE,98.37,72.73,85.29,0,3.6044,3.5718,2.9157,2.5598
